date,timestamp,team1,team2,tier,best_of,actual,pred_elo_raw,pred_elo_series,pred_map_composite,pred_map_series,pred_round_series,pred_elo_team1,pred_elo_team2
2026-01-10,1768006800,NRG,Phoenix (American team),B,Bo3,1.0,0.5955390823437297,0.6415645162457855,0.51127315929661,0.5169068736658454,0.6100624253309608,1567.2134818114946,1500.0
2026-01-10,1768009800,Team Voca,SkinRave Esports,B,Bo3,1.0,0.5020974338474143,0.5031461323169389,0.5051658786868447,0.5077485423138633,0.5424739848900468,1501.4574548626858,1500.0
2026-01-10,1768019400,M80,Regain,B,Bo3,1.0,0.5239373512657372,0.5358785948479428,0.498641619134796,0.4979624337151589,0.5577087317783586,1516.6461006375562,1500.0
2026-01-10,1768021200,Change The Game,Walk The Talk (page does not exist),C,Bo3,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-10,1768023000,Marsborne,BOSS,B,Bo3,0.0,0.5057090709169856,0.5085632342183783,0.5111008442977678,0.5166485305604487,0.6681661635669806,1503.9672412079797,1500.0
2026-01-10,1768034640,Walk The Talk (page does not exist),Pressure Monsters (page does not exist),C,Bo3,0.0,0.51728910315936,0.5259233188606101,0.49957269040608737,0.4993590357651789,0.44323404009794065,1512.018490865821,1500.0
2026-01-10,1768035600,777 Esports,FUT Academy,Q,Bo3,0.0,0.4785053284442568,0.46777785464160737,0.49619100921909876,0.49428662435345383,0.37808386329231475,1489.3178873934223,1504.263126213943
2026-01-10,1768035600,MASONIC,ChickenBurger,C,Bo3,1.0,0.514289769135385,0.521428817832756,0.504161471142708,0.506242062578662,0.5465461488593057,1523.9692351224073,1514.036981731642
2026-01-10,1768044600,Shadows (Russian team),Eternal Fire Academy,C,Bo3,0.0,0.49987296714144985,0.4998094507162747,0.49990248401377124,0.4998537260225115,0.46237278812095156,1485.8747467952767,1485.963018268358
2026-01-10,1768044600,Japczany,MASONIC,Q,Bo3,0.0,0.46196486904655887,0.44305735222589954,0.48973180558059554,0.4845998736418213,0.38299928973641173,1510.6821126065777,1537.1627860892556
2026-01-10,1768044600,GenOne,CSDIILIT,B,Bo3,1.0,0.49975418055032333,0.4996312708551933,0.49971483083405716,0.49957224629746655,0.4499050477805826,1500.0,1500.1708128626249
2026-01-10,1768053600,Phantom Esports,HyperSpirit,B,Bo3,0.0,0.4852294046247619,0.4778505519531373,0.4977496798150294,0.49662454251352106,0.44347694683365896,1500.0,1510.2666481069164
2026-01-10,1768060200,ChillHasNoVibe (page does not exist),M1X (page does not exist),Q,Bo1,1.0,0.4861667321671367,0.4861667321671367,0.497923900640378,0.497923900640378,0.4887302930845804,1490.3852073073433,1500.0
2026-01-10,1768060500,Phantom Esports Academy (page does not exist),ALGO Esports (page does not exist),Q,Bo1,0.0,0.49819528932388646,0.49819528932388646,0.499833401827344,0.499833401827344,0.5043519385071686,1500.0,1501.2540468668028
2026-01-10,1768060800,Team M33 (page does not exist),Rottweilers (page does not exist),Q,Bo1,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-10,1768061400,ELITenergy (page does not exist),FUT Academy (page does not exist),Q,Bo1,1.0,0.513795906900414,0.513795906900414,0.5019262862490359,0.5019262862490359,0.5128304276222593,1509.8579499580646,1500.2691381333514
2026-01-10,1768061400,WATERMEL0N (page does not exist),WOPA Esport,Q,Bo1,1.0,0.5230723825038676,0.5230723825038676,0.5085462848036465,0.5085462848036465,0.567311417668444,1500.0,1483.9562725640942
2026-01-10,1768061700,Aurora Young Blud,5palcev (page does not exist),Q,Bo1,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-10,1768062000,Ursa (page does not exist),ValoPros (page does not exist),Q,Bo1,1.0,0.5443730527058188,0.5443730527058188,0.5068666648132213,0.5068666648132213,0.5978318419644525,1530.9148868152251,1500.0
2026-01-10,1768062300,DRGN Team (page does not exist),MANA eSports,Q,Bo1,0.0,0.4828354776313301,0.4828354776313301,0.4972292947910712,0.4972292947910712,0.43734669749563204,1499.997246438117,1511.9290668211738
2026-01-10,1768062600,AaB esport,MASONIC,B,Bo3,1.0,0.4660095721515985,0.44909289985364426,0.483610627206495,0.47542474555909237,0.3511349002923165,1523.3572854920335,1547.012739324997
2026-01-10,1768064700,ELITenergy (page does not exist),ChillHasNoVibe (page does not exist),Q,Bo1,0.0,0.5285405478595457,0.5285405478595457,0.5041576407283476,0.5041576407283476,0.5414129651856613,1520.0236223451718,1500.1700370066176
2026-01-10,1768065000,Ursa (page does not exist),ALGO Esports (page does not exist),Q,Bo1,1.0,0.5409293775753838,0.5409293775753838,0.5070430182929416,0.5070430182929416,0.6261510216309704,1539.5740413109925,1511.0696145982745
2026-01-10,1768065000,WATERMEL0N (page does not exist),Aurora Young Blud,Q,Bo1,0.0,0.4980144922208497,0.4980144922208497,0.4977496798150294,0.4977496798150294,0.4621610892446967,1508.88696873923,1510.2666481069164
2026-01-10,1768065600,MANA eSports,Rottweilers (page does not exist),Q,Bo1,0.0,0.5149123381913568,0.5149123381913568,0.5023039286188855,0.5023039286188855,0.5180900984259169,1520.7874169995846,1510.4221890389852
2026-01-10,1768068900,NRG,Team Voca,B,Bo3,1.0,0.5877407199793968,0.6302601476954371,0.5025635639190994,0.5038453121838828,0.4232954662568465,1578.807385325613,1517.2012492545098
2026-01-10,1768068900,Phoenix (American team),SkinRave Esports,B,Bo3,0.0,0.5041811204230612,0.5062715344478375,0.5035435762885125,0.5053152754398693,0.5810876048659501,1487.131394186861,1484.2259864187251
2026-01-10,1768078800,M80,BOSS,B,Bo3,1.0,0.5231136252413343,0.5346457414308755,0.5015581756940146,0.5023372559747966,0.5269066562837557,1532.7382010043066,1516.665753915854
2026-01-10,1768080000,Regain,Marsborne,B,Bo3,0.0,0.4947582457659913,0.492137656693734,0.4862526651763771,0.47938419396059223,0.31097476196738794,1483.574311612065,1487.2167889597754
2026-01-10,1768088100,Team Voca,SkinRave Esports,B,Bo3,1.0,0.5036485970809176,0.5054727984792257,0.5012693614390648,0.5019040380680077,0.5006442687110824,1503.6740736351921,1501.1387237066117
2026-01-11,1768098600,BOSS,Marsborne,B,Bo3,0.0,0.49678533755847293,0.49517807277870385,0.4888612187459982,0.4832945921507092,0.4431445181908225,1501.0359429797472,1503.2697500143906
2026-01-11,1768122000,BRUTE,WASHINGTON (British team),Q,Bo3,0.0,0.49944861716176603,0.4991729260779152,0.4977966874180711,0.49669505251944895,0.46521229481131177,1489.7333518930836,1490.1164920868928
2026-01-11,1768122000,Sangal ALTERS,Natus Vincere Junior,C,Bo3,0.0,0.5192655423918775,0.5288840123470924,0.5052876119416662,0.5079311222415062,0.572724790483508,1512.6088615980977,1499.2151606744342
2026-01-11,1768132200,Acend,WASHINGTON (British team),B,Bo3,1.0,0.49951192443789133,0.4992678868893735,0.4954286538808799,0.49314317187803697,0.37907593579118226,1500.0,1500.339149745123
2026-01-11,1768132500,HyperSpirit,CSDIILIT,Q,Bo3,0.0,0.568668350257623,0.6023549358294302,0.5156549747854647,0.5234747887910016,0.7040966603776369,1526.266964846679,1478.2478722791896
2026-01-11,1768134600,WahWah (page does not exist),Legion (Pakistani team) (page does not exist),C,Bo3,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-11,1768140000,Fingers Crossed,777 Esports,B,Bo3,1.0,0.4819609196446625,0.47295311960426945,0.49955262350727564,0.4993289354399944,0.6461682831773439,1465.833125658005,1478.3734053891046
2026-01-11,1768140000,Rottweilers (page does not exist),ChillHasNoVibe (page does not exist),Q,Bo3,1.0,0.5124376567392888,0.5186526370147235,0.5021131452661894,0.5031696990272787,0.5052039287655059,1519.9763942953211,1511.3320419098898
2026-01-11,1768140000,Aurora Young Blud,Ursa (page does not exist),Q,Bo3,0.0,0.45851317598780766,0.437912574620865,0.49303877534628576,0.4895588376825084,0.3946980600968564,1520.1006441995455,1548.99507347734
2026-01-11,1768147200,Big W (page does not exist),Come Mid (page does not exist),C,Bo3,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-11,1768154400,Team Voca,M80,B,Bo3,0.0,0.460435987075608,0.44077784059207237,0.4978111320887891,0.4967167191075408,0.5486462756046364,1520.690571899329,1548.2400582329692
2026-01-11,1768163400,NRG,Marsborne,B,Bo3,1.0,0.6029407184113513,0.652229394955846,0.4980261305057504,0.49703921113965144,0.4260384976168646,1592.0714917862847,1519.503787142891
2026-01-12,1768179600,NRG,M80,B,Bo3,0.0,0.5576984718940616,0.586163538299331,0.5051196659665736,0.50767923056694,0.4336346448833617,1602.7509732323497,1562.47856735145
2026-01-12,1768208400,Acend,Ursa,Q,Bo3,0.0,0.5230653105199894,0.5345734238952025,0.5066194962853514,0.5099286643254111,0.5913004420346977,1516.0388028352547,1500.0
2026-01-12,1768208400,BIG Academy,Megoshort,C,Bo3,1.0,0.497562752545773,0.49634415777401303,0.5022128129993647,0.5033191978287863,0.4867458606886328,1512.3433953253116,1514.036981731642
2026-01-12,1768208400,MANA eSports,Bushido Wildcats,Q,Bo3,1.0,0.5028037021280214,0.5042055091136537,0.5004565279391754,0.500684791718466,0.5542284658534931,1511.2279251326916,1509.2796929321498
2026-01-12,1768218300,Prestige Esport,XI Esport,C,Bo3,1.0,0.502437247454227,0.503655842225987,0.49778718700063523,0.4966808021712137,0.5132541393113672,1487.6566046746884,1485.963018268358
2026-01-12,1768219200,ARCRED,The Glecs,Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-12,1768220100,ALGO Esports,Lilmix,Q,Bo3,1.0,0.5437008380170085,0.5653843405172124,0.507252495359592,0.5108779800958931,0.5393525754310503,1521.1644395558126,1490.7203070678502
2026-01-12,1768221000,Bushido Wildcats,Bebop,Q,Bo3,0.0,0.48325246844631164,0.47488809735850895,0.4977674201348015,0.4966511524584018,0.4168899245648084,1499.5824905219347,1511.2242223824294
2026-01-12,1768221000,WahWah (page does not exist),Big W (page does not exist),C,Bo3,1.0,0.5037543830791917,0.5056314687797829,0.5030061063068925,0.5045091051299265,0.5865559887221873,1488.9907545670894,1486.3818929689917
2026-01-12,1768230000,MASONIC,CSDIILIT,Q,Bo3,1.0,0.5522522812560479,0.5780930929833608,0.5145111025276233,0.5217605425248695,0.644770791010404,1530.177394921141,1493.7357402306714
2026-01-12,1768232700,Eternal Fire,Los kogutos,Q,Bo3,1.0,0.5249406616224801,0.5373799644248972,0.5069366119977167,0.5104042504643994,0.6369199785914775,1516.6395533843652,1499.2946114937745
2026-01-12,1768235400,Legion (Pakistani team) (page does not exist),Come Mid (page does not exist),C,Bo5,1.0,0.4962456169208082,0.4929607963195517,0.4969938936931076,0.4943636864991344,0.39228795182147896,1511.0092454329106,1513.6181070310083
2026-01-12,1768240800,BASEMENT BOYS,777 Esports,Q,Bo3,1.0,0.5607027298606503,0.5906067373533956,0.513709346754403,0.5205588668926678,0.7094234771136999,1500.0,1457.610333589326
2026-01-12,1768243500,ALLINNERS,MASONIC,Q,Bo3,0.0,0.44795713065618986,0.42221760807006387,0.4906084065398453,0.48591426652494135,0.4024781283522303,1503.9718944248027,1540.2664345771232
2026-01-12,1768247700,Coalesce,BUFF3D-UP (page does not exist),Q,Bo1,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-12,1768248300,RFRM-UK (page does not exist),The Lizards Reborn (page does not exist),Q,Bo1,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-12,1768248600,ZEROFRAME (page does not exist),Sosban Fach (page does not exist),Q,Bo1,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-12,1768250400,29AvgAge (page does not exist),Coalesce,Q,Bo3,0.0,0.4854875889633974,0.47823749636502355,0.4977976677594627,0.49669652300299416,0.45679057302570497,1500.0,1510.0870892784783
2026-01-12,1768251600,The Lizards Reborn (page does not exist),Sosban Fach (page does not exist),Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1509.2796929321498,1509.2796929321498
2026-01-13,1768294800,HyperSpirit,WASHINGTON (British team),Q,Bo3,1.0,0.5431039805821596,0.5644958005209264,0.5085154171425524,0.5127718907683679,0.5052972849838722,1514.3264373587774,1484.3001927639014
2026-01-13,1768294800,Imperial Academy,FUT Academy,C,Bo3,0.0,0.49689590550506096,0.495343918075992,0.4989193302538625,0.49837899790490775,0.3459538075354065,1513.1992323303746,1515.35620581847
2026-01-13,1768295700,Acend,Bushido Wildcats,Q,Bo3,1.0,0.522826803386345,0.5342164166763649,0.5041722428501444,0.5062582190176605,0.5625021327653684,1505.2457726409584,1489.373051322114
2026-01-13,1768305600,Illwill,MASONIC,Q,Bo3,1.0,0.42914682013929595,0.3944316206636024,0.4829832587647656,0.47448474320504713,0.32161752264688226,1500.0,1549.5674102827104
2026-01-13,1768306200,Bushido Wildcats,ALGO Esports,Q,Bo3,0.0,0.4267492904880844,0.39091001348018106,0.488262243902653,0.4823966001907518,0.3554599781447789,1479.2122289454367,1530.4809462243861
2026-01-13,1768306800,Los kogutos,ALLINNERS,Q,Bo3,1.0,0.4986073232992361,0.4979109903511819,0.49976590901506857,0.49964886354825855,0.47941278224019834,1490.4462670452826,1491.414000437856
2026-01-13,1768309200,Prison Breakers,Lospegadinhas,B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-13,1768309200,Misa Esports,Midnight,C,Bo3,0.0,0.5011518774384082,0.5017278131009404,0.500250723474981,0.5003760851809494,0.5443033926713357,1486.8007676696254,1486.0003598290982
2026-01-13,1768316400,ARCRED,BASEMENT BOYS,Q,Bo3,1.0,0.5023608940401052,0.5035413147417578,0.5024845854830658,0.5037268475490864,0.535479423059317,1511.3002025637786,1509.6596731653224
2026-01-13,1768317300,Ursa,Bebop,Q,Bo3,1.0,0.4848010842084767,0.4772086484258491,0.4957978339602655,0.4936968993457701,0.47119975105244183,1510.738651488764,1521.3031946841177
2026-01-13,1768320000,Crashers,Satriales,B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-13,1768326600,TopGame (page does not exist),ATTAN SHYM (page does not exist),Q,Bo1,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-13,1768327800,Eternal Fire,MASONIC,Q,Bo3,1.0,0.4854194135910868,0.4781353198624245,0.49325393813101376,0.4898815212143121,0.47498048080125516,1526.6568783257512,1536.7913808357748
2026-01-13,1768329600,The Glecs,777 Esports,Q,Bo3,0.0,0.5622155736221597,0.5928417151356027,0.5111123914625393,0.5166658427610662,0.5921560269403154,1488.6997974362214,1445.2427720146045
2026-01-13,1768329900,STEPPE NXT (page does not exist),2139 (page does not exist),Q,Bo1,1.0,0.4998154379913692,0.4998154379913692,0.5000579130489811,0.5000579130489811,0.508491980656433,1499.8717531751076,1500.0
2026-01-13,1768330800,PaiN Gaming Academy,MAGICOS,B,Bo3,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-13,1768332300,ATTAN SHYM (page does not exist),STEPPE NXT (page does not exist),Q,Bo3,0.0,0.4990134136383518,0.4985201223781206,0.4997263763427731,0.49958956455513204,0.44662699103426207,1510.0870892784783,1510.7726405886458
2026-01-13,1768341600,Four Magic,ELITES,B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768381200,BASEMENT BOYS,777 Esports,Q,Bo3,1.0,0.5560288279156489,0.5836914671681321,0.513184705351545,0.519772474062435,0.631425736052178,1498.6049035477663,1459.5078886710464
2026-01-14,1768381200,ChickenBurger,Eternal Fire Academy,C,Bo3,1.0,0.5025320005643423,0.5037979683810663,0.505967819607798,0.5089513043254476,0.5555645418870238,1500.2775116467735,1498.518082409775
2026-01-14,1768381200,FORZE Reload,WOPA Esport,Q,Bo3,1.0,0.537727399506197,0.5564837001675735,0.5078633069903356,0.5117939880838482,0.596770817089759,1500.0,1473.7343947184734
2026-01-14,1768390200,Japczany,FUT Academy,Q,Bo3,1.0,0.4598822230921589,0.43995246862895715,0.48871527995830405,0.48307579404069145,0.33016397008135706,1500.6497580984296,1528.5864978449067
2026-01-14,1768390200,Sangal ALTERS,Truck Drivers,C,Bo3,0.0,0.5156154956939192,0.523415628060204,0.5043769481733388,0.5065652545557042,0.48933113882623536,1498.2454260991965,1487.3911384019023
2026-01-14,1768392000,MASONIC,CSDIILIT,Q,Bo3,1.0,0.5635771401184763,0.5948517458701621,0.5163389480513557,0.524499698345911,0.685008360407356,1525.2728613712052,1480.8545101782693
2026-01-14,1768393800,ARCRED,MINLATE (European team),Q,Bo3,1.0,0.5520831166786452,0.5778421083764098,0.510939619789745,0.5164068112804696,0.7077118953277852,1522.2736305085282,1485.950817098597
2026-01-14,1768395600,Game Hunters,Oruga,B,Bo3,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768399200,Los kogutos,WOPA Esport,Q,Bo3,0.0,0.5509891778860802,0.5762186336831945,0.5092136934824482,0.5138189758832183,0.6226379711692119,1501.0663425515277,1465.5118384305276
2026-01-14,1768402800,UNiTY esports,Petardka,Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768406400,Vasco eSports,Charrados FC,B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768409400,MIBR,Gaimin Gladiators,B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768413600,KONO.ECF,Avanti Esport (page does not exist),Q,Bo1,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768414200,BASEMENT BOYS,Illwill,Q,Bo3,0.0,0.49330663521127843,0.4899605525575591,0.5012880151826035,0.5019320185003143,0.47895450467584133,1507.9877235933548,1512.6390276805244
2026-01-14,1768414500,AaB esport,XI Esport (page does not exist),Q,Bo1,1.0,0.5749864245608969,0.5749864245608969,0.5088973270323833,0.5088973270323833,0.5517520388135061,1542.8871228899584,1490.3852073073433
2026-01-14,1768414800,Tricked Esport,MASONIC,Q,Bo1,0.0,0.4509862706806555,0.4509862706806555,0.48582255567375693,0.48582255567375693,0.39909869762905587,1500.0,1534.1679536749193
2026-01-14,1768416000,Sketch (page does not exist),WAZABI (page does not exist),Q,Bo1,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768417200,Bad Luck,HereWeGoAgain,B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768417200,Avanti Esport (page does not exist),AaB esport,Q,Bo1,0.0,0.4423086855672192,0.4423086855672192,0.4937148845862977,0.4937148845862977,0.4650037904729184,1510.0870892784783,1550.3544545309019
2026-01-14,1768419300,Sketch (page does not exist),MASONIC,Q,Bo1,0.0,0.4534829410502402,0.4534829410502402,0.48801659533612546,0.48801659533612546,0.42388210449083974,1510.0870892784783,1542.5041964627308
2026-01-14,1768419600,Imperial Esports,Fake do Biru (page does not exist),B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768420800,Square Sausages (page does not exist),HLTV Unconfirmed (page does not exist),Q,Bo1,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768420800,WASHINGTON (British team) (page does not exist),FIGHTERS (page does not exist),Q,Bo1,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768421700,The Book Club (page does not exist),SNOOZE (page does not exist),Q,Bo1,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768422000,8Sins (page does not exist),RFRM-UK (page does not exist),Q,Bo1,1.0,0.5133513769326855,0.5133513769326855,0.5019865277868694,0.5019865277868694,0.5127272742999622,1500.0,1490.7203070678502
2026-01-14,1768422000,MASONIC,AaB esport,Q,Bo1,1.0,0.48501034378848934,0.48501034378848934,0.5075499811671795,0.5075499811671795,0.5261692114872369,1552.0728873691246,1562.4918894740752
2026-01-14,1768423800,WASHINGTON (British team) (page does not exist),The Book Club (page does not exist),Q,Bo3,1.0,0.5001597703913048,0.5002396555788003,0.5000296665628385,0.5000444998442055,0.5038486871329872,1510.7931324492606,1510.6821126065777
2026-01-14,1768425300,8Sins (page does not exist),HLTV Unconfirmed (page does not exist),Q,Bo3,0.0,0.49800197204638297,0.497002974022292,0.5019317326523075,0.5028975845615887,0.5190867882327875,1509.0338096249477,1510.4221890389852
2026-01-14,1768428000,Players (Brazilian team),Internet kings,B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-14,1768428300,Sharks Esports,Keyd Stars,B,Bo3,1.0,0.48194100461482686,0.47292328598556893,0.4923253049820331,0.4884888615666067,0.41455896869686387,1487.4458638328742,1500.0
2026-01-15,1768438800,Legacy,Game Hunters (page does not exist),B,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-15,1768467600,Bebop (page does not exist),ALGO Esports (page does not exist),Q,Bo3,1.0,0.4976383259094096,0.4964575152086102,0.5000698207251075,0.5001047310869806,0.5302991299831505,1500.0,1501.6410714451395
2026-01-15,1768467600,Los kogutos,Hindsight,Q,Bo3,1.0,0.4858732819933042,0.4788155613632277,0.5002219121091837,0.5003328681419194,0.548423788085054,1490.1811377019133,1500.0
2026-01-15,1768471200,Impulse GW,MANA eSports,C,Bo1,1.0,0.470222964301439,0.470222964301439,0.4977733462216734,0.4977733462216734,0.46025147414443446,1500.0,1520.7157175971631
2026-01-15,1768471200,MOUZ NXT,GRINGOS,C,Bo1,1.0,0.599397271886918,0.599397271886918,0.5154331004061498,0.5154331004061498,0.5766077655711388,1570.000343772845,1500.0
2026-01-15,1768476600,Imperial Academy,Midnight,C,Bo3,0.0,0.49913408082563315,0.4987011225370099,0.5021438326783795,0.5032157293113797,0.4485859986293957,1499.5908057092045,1500.192508581483
2026-01-15,1768477500,GRINGOS,MANA eSports,C,Bo3,0.0,0.47339070669438343,0.4601237417007886,0.4978704273212003,0.49680566029736456,0.3966962515166252,1488.8970206660872,1507.4045371220345
2026-01-15,1768477500,MOUZ NXT,Impulse GW,C,Bo3,1.0,0.5930744113781862,0.6379990384727199,0.5150730545261032,0.522602732684438,0.6046169497783862,1578.507629202935,1513.0699547535705
2026-01-15,1768478400,Team Pigeons,BRUTE,Q,Bo3,0.0,0.5290173339564882,0.5434771354152963,0.5068012501936804,0.510201246079603,0.6565119247257496,1500.0,1479.8140084907554
